unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger
53:00.0,3.7,2010-10-08 18:53:00 UTC,-73.978312,40.786035,-73.972735,40.786662,1
37:13.0,11.5,2014-02-08 21:37:13 UTC,-73.984045,40.737529,-74.001595,40.734469,1
55:47.0,3.5,2014-04-25 23:55:47 UTC,-73.98856,40.748196,-73.985548,40.755308,1
40:49.0,9.5,2014-06-07 00:40:49 UTC,-73.993912,40.761583,-73.971042,40.788632,2
16:00.0,5.3,2009-10-02 07:16:00 UTC,-73.957285,40.777195,-73.969962,40.760672,1
07:02.0,5.3,2011-02-05 21:07:02 UTC,-74.000388,40.742776,-73.99489,40.75023,1
11:00.0,10.5,2012-01-22 15:11:00 UTC,-73.98584,40.726887,-73.993102,40.756277,3
44:13.0,10.9,2009-10-23 09:44:13 UTC,-73.964926,40.76381,-73.986865,40.75336,1
07:00.0,12.5,2009-07-06 00:07:00 UTC,-73.996275,40.73844,-73.974192,40.79072,1
42:02.0,13.3,2010-08-21 23:42:02 UTC,-73.983577,40.760634,-73.938826,40.792537,1
31:39.0,14.9,2010-12-21 09:31:39 UTC,-73.971715,40.797411,-73.976017,40.760483,1
36:00.0,6.5,2012-11-24 15:36:00 UTC,-73.987543,40.760215,-73.97728,40.758985,1
08:00.0,13.5,2014-03-29 19:08:00 UTC,-73.97786,40.766442,-73.999355,40.728785,1
14:54.0,15,2015-02-06 13:14:54 UTC,-73.97950745,40.74927521,-73.98106384,40.76622772,1
19:44.0,15.7,2009-04-01 10:19:44 UTC,-73.962888,40.772418,-73.924639,40.761662,1
13:59.0,18.5,2009-07-03 00:13:59 UTC,-73.911353,40.775517,-73.902712,40.711132,1
28:13.0,8.1,2010-06-30 11:28:13 UTC,-73.98791,40.743191,-73.964705,40.753543,1
47:00.0,27.7,2011-09-08 17:47:00 UTC,-73.885402,40.77315,-73.972478,40.66991,1
20:00.0,6.9,2012-03-02 20:20:00 UTC,-73.981917,40.740683,-73.991797,40.753822,2
03:56.0,9,2012-12-12 17:03:56 UTC,-73.965986,40.762353,-73.980832,40.76471,1
14:00.0,13.5,2014-12-24 15:14:00 UTC,-73.968749,40.754735,-73.991449,40.749994,1
48:00.0,6.9,2009-08-13 13:48:00 UTC,-73.97489,40.743478,-73.967377,40.752157,1
11:00.0,11.3,2011-04-29 15:11:00 UTC,-73.992067,40.744337,-73.986202,40.772063,1
10:43.0,21,2012-11-27 18:10:43 UTC,-73.9758,40.749217,-73.950403,40.775343,1
08:00.0,4.5,2009-07-21 14:08:00 UTC,-73.97026,40.764807,-73.963223,40.774565,2
52:41.0,8.1,2010-08-15 02:52:41 UTC,-74.000718,40.729035,-74.013076,40.709212,1
08:26.0,25.3,2011-10-09 11:08:26 UTC,-73.870478,40.773883,-73.989848,40.687334,2
23:19.0,8.5,2009-06-11 20:23:19 UTC,-74.003118,40.7333,-73.988484,40.718562,3
21:00.0,7.3,2010-07-15 17:21:00 UTC,-73.951897,40.777802,-73.959937,40.766383,1
38:20.0,9.7,2011-12-15 08:38:20 UTC,-73.990922,40.766341,-73.985488,40.754816,1
35:06.0,13,2013-08-14 23:35:06 UTC,-74.007998,40.714815,-73.990924,40.760294,1
19:02.0,4.5,2009-07-10 11:19:02 UTC,-73.961001,40.78055,-73.967136,40.772263,1
27:34.0,10.5,2009-10-16 20:27:34 UTC,-73.982161,40.778138,-73.982161,40.778138,1
01:00.0,4.5,2011-11-25 12:01:00 UTC,-73.97308,40.781912,-73.961965,40.77615,5
24:00.0,5,2012-11-21 15:24:00 UTC,-73.970836,40.767244,-73.974549,40.759645,1
16:30.0,6,2015-03-14 07:16:30 UTC,-74.01689911,40.7076416,-74.00779724,40.70663834,1
30:40.0,49.15,2009-03-22 15:30:40 UTC,-73.952311,40.786495,-73.789613,40.64705,1
17:21.0,6.5,2009-12-19 21:17:21 UTC,-73.980742,40.783276,-73.983221,40.771597,2
37:47.0,6.1,2009-07-11 19:37:47 UTC,-73.97057,40.798536,-73.980312,40.780362,2
44:00.0,6,2014-05-26 20:44:00 UTC,-73.986003,40.746535,-73.975827,40.741532,1
15:38.0,7,2014-10-05 13:15:38 UTC,-73.991476,40.760116,-74.005652,40.745136,1
50:00.0,17.5,2014-11-04 17:50:00 UTC,-73.998135,40.745777,-73.958723,40.767332,5
51:25.0,14.9,2010-07-05 19:51:25 UTC,-73.990095,40.756275,-73.909468,40.759707,3
17:00.0,13,2013-08-25 19:17:00 UTC,-74.00164,40.719462,-73.978222,40.68501,1
21:00.0,13.5,2014-01-05 13:21:00 UTC,-74.005427,40.718077,-73.976402,40.755607,1
24:52.0,12.1,2011-06-10 14:24:52 UTC,-73.983477,40.759445,-73.950433,40.775345,1
01:00.0,10.5,2015-05-07 19:01:00 UTC,-73.96836853,40.76215363,-73.98466492,40.75899124,1
15:00.0,7.7,2010-01-04 15:15:00 UTC,-73.974665,40.783273,-73.967948,40.762353,1
50:52.0,4.1,2011-05-06 05:50:52 UTC,-73.983421,40.765859,-73.989117,40.774555,1
12:00.0,8.5,2013-12-16 20:12:00 UTC,-73.971357,40.761192,-73.981888,40.740767,1
18:00.0,11.7,2009-01-29 07:18:00 UTC,-73.984862,40.737215,-74.011445,40.701772,5
07:00.0,9.3,2012-08-18 10:07:00 UTC,-73.985717,40.75665,-74.006925,40.718848,1
57:00.0,6.5,2012-10-12 07:57:00 UTC,-73.964802,40.769652,-73.954595,40.783443,1
37:00.0,7,2014-08-15 20:37:00 UTC,-73.997825,40.761442,-73.98509,40.747937,1
04:00.0,8.5,2009-01-20 23:04:00 UTC,-74.002247,40.73463,-73.977012,40.745328,1
53:49.0,3.3,2009-11-05 13:53:49 UTC,-73.990676,40.734737,-73.994371,40.728401,1
44:55.0,4,2015-01-29 16:44:55 UTC,-73.97273254,40.75932693,-73.97264862,40.75415039,5
55:12.0,5.7,2009-10-05 13:55:12 UTC,-73.992125,40.757962,-73.973838,40.764112,1
36:44.0,9.7,2011-10-07 14:36:44 UTC,-73.9672,40.757,-73.9854,40.7578,1
40:00.0,30.1,2011-11-22 13:40:00 UTC,-73.989003,40.757585,-73.873222,40.774415,2
32:00.0,9,2013-04-03 17:32:00 UTC,-73.975483,40.7504,-73.954172,40.763875,2
34:56.0,9.7,2009-10-01 18:34:56 UTC,-73.992105,40.723999,-73.99145,40.749425,1
48:35.0,6.9,2012-08-16 07:48:35 UTC,-73.977555,40.752578,-73.987147,40.768693,1
50:00.0,14,2013-11-16 15:50:00 UTC,-73.967315,40.756732,-74.007575,40.73823,5
03:00.0,24.9,2010-03-18 23:03:00 UTC,-73.98299,40.772022,-73.986408,40.672978,3
22:04.0,16.5,2010-08-28 10:22:04 UTC,-73.972745,40.79619,-73.974766,40.744429,1
43:09.0,8,2014-03-25 13:43:09 UTC,-73.953976,40.779102,-73.97492,40.790429,1
13:00.0,7.5,2014-03-25 23:13:00 UTC,-73.987922,40.735282,-73.988652,40.749252,1
39:00.0,9,2014-05-10 22:39:00 UTC,-73.97541,40.752062,-73.992922,40.757062,1
16:31.0,7.3,2010-09-15 20:16:31 UTC,-73.989108,40.741783,-73.996592,40.720417,1
37:25.0,8.5,2011-04-17 00:37:25 UTC,-73.989885,40.737747,-73.979171,40.761957,4
06:00.0,7.3,2011-12-11 14:06:00 UTC,-73.986762,40.771812,-73.962508,40.772927,1
50:38.0,23.3,2012-06-08 12:50:38 UTC,-73.956449,40.775033,-73.84915,40.722293,1
19:00.0,4.5,2012-09-09 23:19:00 UTC,-74.00331,40.735312,-74.00644,40.73943,1
15:29.0,9,2013-02-17 01:15:29 UTC,-73.991024,40.718396,-74.010916,40.716281,1
03:59.0,6,2013-07-19 01:03:59 UTC,-74.003399,40.761584,-73.992934,40.749527,1
32:56.0,2.5,2014-10-10 23:32:56 UTC,-73.98349,40.762793,-73.982578,40.76218,2
31:00.0,8.1,2010-03-09 13:31:00 UTC,-73.99343,40.75231,-73.976993,40.751913,4
20:00.0,6.5,2011-08-26 11:20:00 UTC,-73.979077,40.756312,-73.967385,40.751847,1
30:00.0,11.3,2012-08-19 15:30:00 UTC,-73.963577,40.765737,-74.002605,40.73384,2
44:57.0,13.5,2013-02-21 12:44:57 UTC,-73.983931,40.768839,-73.992063,40.735445,1
29:28.0,14.5,2013-12-17 02:29:28 UTC,-73.919299,40.758634,-73.897689,40.739561,1
58:00.0,7.3,2009-01-09 15:58:00 UTC,-73.943767,40.776625,-73.96092,40.765355,1
05:00.0,9.7,2010-11-15 13:05:00 UTC,-73.981262,40.744525,-73.968035,40.76237,1
41:43.0,20.9,2011-10-29 07:41:43 UTC,-73.987181,40.739396,-73.876757,40.748518,1
44:00.0,57.33,2014-05-10 13:44:00 UTC,-73.783462,40.648685,-73.984497,40.783407,1
18:27.0,8.5,2010-07-17 23:18:27 UTC,-74.011684,40.708435,-74.000401,40.735423,1
56:21.0,7.7,2010-11-09 17:56:21 UTC,-73.960435,40.766187,-73.976806,40.774976,2
30:00.0,8.9,2011-06-03 17:30:00 UTC,-73.975967,40.75173,-73.989225,40.762913,5
59:00.0,7.7,2012-07-30 10:59:00 UTC,-73.968018,40.762867,-73.987973,40.770023,1
06:00.0,8.5,2013-09-30 18:06:00 UTC,-73.952387,40.784192,-73.973455,40.789437,1
44:54.0,16,2015-06-15 22:44:54 UTC,-73.98816681,40.75989914,-73.9408493,40.807621,1
04:00.0,14.5,2011-10-14 20:04:00 UTC,-73.98047,40.77505,-73.994435,40.746387,2
04:00.0,19.5,2014-08-29 12:04:00 UTC,-73.97935,40.786847,-73.978022,40.751732,1
18:00.0,4.1,2009-10-07 20:18:00 UTC,-73.984588,40.758335,-73.991662,40.749368,5
04:00.0,4.1,2011-04-15 23:04:00 UTC,-73.9597,40.762833,-73.955892,40.771913,3
42:00.0,16.5,2011-06-09 00:42:00 UTC,-73.983825,40.749008,-73.939715,40.70075,1
23:51.0,10.1,2011-12-28 21:23:51 UTC,-73.994906,40.740079,-73.982477,40.768287,3
09:00.0,4.5,2012-08-23 14:09:00 UTC,-73.98128,40.747285,-73.98763,40.738225,5
57:08.0,32.5,2013-02-10 17:57:08 UTC,-73.873056,40.774139,-73.977741,40.675735,1
17:00.0,6.5,2013-04-09 11:17:00 UTC,-73.97543,40.753887,-73.97287,40.763162,1
48:39.0,6,2013-05-15 20:48:39 UTC,-73.95691,40.775024,-73.952304,40.769004,1
20:00.0,9.3,2010-01-20 09:20:00 UTC,-73.997105,40.758425,-73.973803,40.751605,4
00:00.0,9.7,2011-03-04 17:00:00 UTC,-73.984208,40.743478,-74.007622,40.73218,1
13:00.0,11.3,2011-04-07 19:13:00 UTC,-74.000555,40.720858,-73.984973,40.74798,1
30:02.0,11.5,2015-04-16 22:30:02 UTC,-74.00608826,40.74839401,-73.98804474,40.75956345,1
22:09.0,4.5,2011-05-08 15:22:09 UTC,-73.987364,40.760397,-73.987364,40.760397,1
15:50.0,9.5,2013-08-18 18:15:50 UTC,-73.996678,40.755092,-73.981932,40.740858,1
37:00.0,10.5,2014-03-18 14:37:00 UTC,-73.985867,40.740802,-73.974555,40.762182,1
37:51.0,17.3,2009-10-09 22:37:51 UTC,-74.017739,40.709538,-73.971953,40.784695,2
53:28.0,4.9,2010-12-30 14:53:28 UTC,-73.970441,40.764497,-73.96233,40.776132,2
40:00.0,27.3,2012-04-11 22:40:00 UTC,-73.980488,40.67632,-73.967792,40.801505,1
57:00.0,9,2013-10-11 21:57:00 UTC,-73.95047,40.771467,-73.977123,40.788612,1
21:07.0,17,2014-01-26 23:21:07 UTC,-74.004241,40.728585,-73.97809,40.778861,2
07:41.0,35,2014-09-23 12:07:41 UTC,-73.97448,40.750785,-73.969646,40.765,1
30:00.0,10.5,2015-05-20 23:30:00 UTC,-73.97505951,40.75841904,-73.98235321,40.77986145,1
03:48.0,12.1,2010-07-02 16:03:48 UTC,-73.969884,40.762855,-73.947192,40.8053,1
31:16.0,6.5,2010-08-21 21:31:16 UTC,-74.008492,40.72952,-74.010552,40.710919,2
06:00.0,11.3,2011-01-05 15:06:00 UTC,-73.962112,40.805395,-73.984735,40.761028,1
45:32.0,5.7,2011-02-01 07:45:32 UTC,-73.989809,40.758937,-74.000602,40.758529,1
34:20.0,8,2013-01-07 10:34:20 UTC,-73.964842,40.77536,-73.980238,40.765578,1
15:42.0,9.3,2012-01-10 10:15:42 UTC,-73.958928,40.760158,-73.985392,40.751543,1
42:56.0,9.7,2012-02-19 18:42:56 UTC,-74.007657,40.741991,-73.970544,40.755829,1
32:47.0,14,2013-02-04 12:32:47 UTC,-73.991393,40.750429,-73.966668,40.761303,1
22:00.0,9.7,2010-07-09 12:22:00 UTC,-73.976112,40.757248,-74.005443,40.74032,1
23:00.0,6.5,2012-01-31 13:23:00 UTC,-73.917438,40.746517,-73.948764,40.742476,1
22:54.0,5,2014-03-16 01:22:54 UTC,-73.989385,40.743759,-73.998114,40.741872,3
51:42.0,12.9,2009-08-05 02:51:42 UTC,-73.884191,40.737938,-73.852614,40.693493,3
36:00.0,8.1,2012-05-05 16:36:00 UTC,-74.003585,40.748667,-73.985327,40.766687,1
11:38.0,3.7,2012-04-02 04:11:38 UTC,-73.990552,40.724724,-73.984184,40.721527,4
34:04.0,7,2012-11-19 17:34:04 UTC,-73.969657,40.766029,-73.955093,40.772611,1
10:00.0,5.5,2014-02-25 14:10:00 UTC,-73.990192,40.7564,-73.981657,40.753732,5
18:00.0,10.5,2010-09-19 14:18:00 UTC,-74.005842,40.748557,-74.005703,40.748577,1
30:00.0,9,2013-02-16 21:30:00 UTC,-73.964952,40.759862,-73.986385,40.739317,1
07:03.0,8,2013-03-07 10:07:03 UTC,-74.005296,40.73989,-73.997598,40.724345,1
41:00.0,13,2014-01-02 10:41:00 UTC,-73.997845,40.741107,-74.00631,40.707917,1
19:45.0,22.5,2014-11-06 23:19:45 UTC,-73.970691,40.756652,-73.979725,40.673059,1
56:00.0,12,2014-05-30 09:56:00 UTC,-73.961765,40.756062,-73.98196,40.753002,1
27:00.0,7.7,2010-08-23 20:27:00 UTC,-73.97264,40.755723,-73.961338,40.776875,1
48:00.0,4.9,2012-05-04 14:48:00 UTC,-73.96961,40.759802,-73.976882,40.749717,1
11:00.0,15.3,2012-05-25 19:11:00 UTC,-74.010195,40.709112,-73.966932,40.756762,1
06:04.0,11.7,2012-06-13 10:06:04 UTC,-73.991254,40.750442,-74.014328,40.713998,2
53:00.0,6.5,2014-01-20 17:53:00 UTC,-73.982062,40.75758,-73.983613,40.744227,1
50:43.0,3.7,2010-04-30 18:50:43 UTC,-73.988669,40.743078,-73.995871,40.737786,2
32:16.0,23.3,2010-08-15 22:32:16 UTC,-73.98464,40.764252,-73.9756,40.761517,1
25:57.0,13.3,2012-06-13 23:25:57 UTC,-74.005118,40.722887,-73.976664,40.785588,1
05:10.0,4.1,2009-12-12 13:05:10 UTC,-73.976066,40.744548,-73.983744,40.735797,1
35:13.0,15.7,2010-04-03 01:35:13 UTC,-73.983871,40.732047,-73.975966,40.794723,1
36:00.0,9.3,2011-01-21 20:36:00 UTC,-74.008082,40.73885,-73.98112,40.74467,5
32:00.0,12.1,2011-12-19 11:32:00 UTC,-74.006993,40.705457,-73.977,40.736177,1
08:13.0,6.5,2012-12-21 22:08:13 UTC,-73.980541,40.774933,-73.966702,40.788911,2
05:00.0,4.5,2014-02-04 17:05:00 UTC,-74.001185,40.73135,-73.993967,40.732772,2
15:53.0,57.54,2015-04-12 11:15:53 UTC,-73.98277283,40.76538849,-73.78342438,40.64401627,5
32:40.0,10.9,2010-12-31 14:32:40 UTC,-73.97142,40.763745,-74.002739,40.760594,1
08:10.0,12.5,2012-09-26 09:08:10 UTC,-73.980841,40.747959,-73.993831,40.718347,1
22:07.0,3.7,2009-05-18 22:22:07 UTC,-73.972036,40.762723,-73.964953,40.772582,1
24:00.0,15.7,2010-10-09 17:24:00 UTC,-74.000658,40.717143,-73.959372,40.771342,2
27:00.0,13,2013-12-25 01:27:00 UTC,-73.9821,40.770597,-73.947115,40.775977,5
42:00.0,9.7,2011-04-10 01:42:00 UTC,-73.978532,40.724183,-74.008245,40.73038,5
21:00.0,10.9,2011-12-15 21:21:00 UTC,-74.008332,40.72097,-73.978465,40.74537,3
18:00.0,5,2013-01-20 02:18:00 UTC,-73.945493,40.807962,-73.943785,40.799492,1
00:52.0,7.5,2013-12-05 02:00:52 UTC,-73.983467,40.72603,-74.007569,40.725232,1
38:54.0,11,2014-06-17 19:38:54 UTC,-73.991253,40.732218,-74.004227,40.751037,1
40:30.0,13,2014-10-09 21:40:30 UTC,-73.981975,40.76749,-73.93998,40.793983,1
21:25.0,18.5,2013-08-21 13:21:25 UTC,-73.960901,40.806748,-73.954209,40.765582,1
58:00.0,8,2014-02-07 23:58:00 UTC,-74.008132,40.722367,-74.002522,40.744932,5
05:18.0,5.5,2015-01-07 14:05:18 UTC,-73.9581604,40.77873993,-73.95864868,40.76973343,2
13:43.0,7,2015-01-19 10:13:43 UTC,-73.91668701,40.77693939,-73.91252899,40.76696014,3
39:00.0,4.5,2010-06-16 22:39:00 UTC,-73.956888,40.77081,-73.953132,40.782502,1
56:27.0,10.9,2009-03-05 23:56:27 UTC,-73.983032,40.756173,-73.942429,40.802345,1
03:39.0,4.5,2009-08-28 00:03:39 UTC,-73.989779,40.728751,-73.981552,40.741094,1
40:31.0,5.7,2010-03-03 22:40:31 UTC,-74.001034,40.747107,-73.985368,40.738745,1
55:52.0,8.5,2011-06-28 07:55:52 UTC,-73.995021,40.734203,-73.981341,40.760655,1
19:00.0,7.5,2014-02-21 19:19:00 UTC,-73.982847,40.763248,-73.97496,40.752255,2
15:36.0,7,2015-05-27 13:15:36 UTC,-73.99479675,40.75540924,-73.99463654,40.76079178,1
58:00.0,4.5,2010-10-22 19:58:00 UTC,-73.978528,40.745043,-73.96886,40.758715,2
12:00.0,8.1,2012-08-06 16:12:00 UTC,-74.003267,40.74923,-74.002169,40.730117,3
05:27.0,6.5,2013-09-13 09:05:27 UTC,-73.93008,40.767223,-73.947369,40.748307,1
44:00.0,36.83,2013-11-28 11:44:00 UTC,0,0,0,0,5
34:48.0,5.3,2012-03-28 22:34:48 UTC,-74.002502,40.718652,-74.007763,40.705744,1
30:00.0,40.5,2012-08-15 19:30:00 UTC,-73.951087,40.774853,-73.961813,40.610018,1
09:09.0,8,2013-10-20 00:09:09 UTC,-73.96366,40.774427,-73.970787,40.793421,1
24:00.0,61.5,2009-05-12 21:24:00 UTC,-73.976852,40.750055,-74.187173,40.69003,5
21:00.0,3.7,2011-07-27 01:21:00 UTC,-73.981505,40.7691,-73.984448,40.760247,1
55:00.0,6.5,2012-05-23 09:55:00 UTC,-73.968605,40.76175,-73.974217,40.754162,1
08:33.0,7.3,2010-02-02 14:08:33 UTC,-73.98312,40.744564,-73.992409,40.749159,1
37:00.0,17.5,2012-10-24 20:37:00 UTC,-73.95937,40.774375,-73.951335,40.77018,1
04:47.0,12.5,2014-01-10 20:04:47 UTC,-73.976162,40.757863,-73.943337,40.802017,1
52:05.0,8.1,2010-03-23 19:52:05 UTC,-74.004181,40.742219,-73.978723,40.741012,1
22:14.0,14.1,2011-09-17 22:22:14 UTC,-73.955561,40.768589,-73.944048,40.827642,1
51:00.0,5.3,2012-02-29 12:51:00 UTC,0,0,0,0,1
25:54.0,12,2015-05-27 19:25:54 UTC,-74.00036621,40.73540115,-74.00623322,40.70790863,1
12:00.0,8.1,2012-07-13 08:12:00 UTC,-73.98054,40.785682,-73.973212,40.763915,5
11:00.0,6.1,2012-07-17 20:11:00 UTC,-73.993723,40.720343,-74.002218,40.729455,5
44:37.0,8,2014-01-01 00:44:37 UTC,-73.939772,40.7013,-73.95943,40.710305,1
18:00.0,9,2014-04-15 18:18:00 UTC,-73.955377,40.776937,-73.944827,40.800925,1
49:00.0,6.5,2009-10-27 11:49:00 UTC,-73.98024,40.754448,-73.994715,40.73301,3
45:44.0,9.7,2009-10-10 18:45:44 UTC,-74.000775,40.736021,-73.985216,40.753791,1
22:50.0,8.1,2009-11-13 14:22:50 UTC,-73.971123,40.754136,-73.976203,40.758654,1
24:16.0,6.9,2010-10-26 19:24:16 UTC,-73.968837,40.76127,-73.985354,40.758143,3
30:32.0,10.9,2012-07-06 20:30:32 UTC,-73.97081,40.764447,-73.992815,40.728292,2
38:00.0,18,2014-04-11 19:38:00 UTC,-74.011708,40.716732,-73.985917,40.762172,6
11:43.0,10.2,2009-02-08 21:11:43 UTC,-73.982408,40.760707,-74.002931,40.725759,1
35:00.0,7.3,2009-02-25 22:35:00 UTC,-73.987118,40.733107,-73.975853,40.75064,1
02:00.0,10.1,2010-01-28 14:02:00 UTC,-73.97882,40.762322,-73.956745,40.780652,2
11:22.0,6.5,2010-10-16 03:11:22 UTC,-74.001886,40.730568,-73.980711,40.733943,3
22:59.0,6.9,2011-01-13 16:22:59 UTC,-73.982598,40.745264,-73.96761,40.765869,1
54:00.0,6.5,2011-07-30 23:54:00 UTC,-74.005013,40.70659,-73.98936,40.718873,1
26:55.0,6.1,2012-02-24 13:26:55 UTC,-73.98228,40.735895,-73.985942,40.722738,1
19:08.0,10.5,2012-03-08 08:19:08 UTC,-73.92428,40.744086,-73.971666,40.754676,1
46:00.0,8.5,2012-12-15 13:46:00 UTC,-73.978843,40.736593,-73.996798,40.737465,1
31:46.0,4.5,2013-02-28 19:31:46 UTC,-73.997195,40.72175,-73.998837,40.726503,1
03:57.0,6.5,2014-09-10 03:03:57 UTC,-73.993869,40.720289,-74.005275,40.73186,1
26:08.0,20.5,2010-11-18 19:26:08 UTC,-74.00404,40.705862,-73.957056,40.776626,3
39:33.0,78.5,2013-10-27 06:39:33 UTC,-73.973702,40.755649,-74.177225,40.695041,1
32:25.0,15,2013-12-19 11:32:25 UTC,-73.997219,40.724063,-73.976113,40.755146,1
41:00.0,7.5,2014-07-23 17:41:00 UTC,-73.99142,40.75026,-73.99086,40.73432,1
05:21.0,5.3,2009-12-18 08:05:21 UTC,-73.965881,40.758468,-73.976275,40.755495,1
12:06.0,3.7,2010-03-30 21:12:06 UTC,-73.987713,40.732659,-73.991721,40.726805,1
44:00.0,4.5,2009-04-18 09:44:00 UTC,-73.971537,40.750498,-73.966727,40.761268,5
00:17.0,9.3,2010-08-23 12:00:17 UTC,-73.976101,40.733535,-73.978422,40.754266,1
17:27.0,9.3,2011-03-12 13:17:27 UTC,-73.991444,40.759965,-73.97844,40.744065,2
02:55.0,8.5,2009-09-05 10:02:55 UTC,-73.972384,40.755599,-73.981683,40.773936,1
40:00.0,5.5,2012-12-26 17:40:00 UTC,-73.972317,40.762462,-73.962505,40.772987,1
17:00.0,10.5,2013-09-28 03:17:00 UTC,-73.985432,40.753112,-73.970862,40.786837,1
29:52.0,9.3,2010-12-07 12:29:52 UTC,-73.988331,40.722754,-74.00506,40.735939,3
15:00.0,4.9,2011-03-02 17:15:00 UTC,-74.005022,40.740892,-73.993987,40.739465,5
00:47.0,18,2013-06-11 14:00:47 UTC,-74.010316,40.712509,-73.977685,40.764264,1
00:00.0,8.1,2012-07-07 21:00:00 UTC,-73.981262,40.759335,-73.961327,40.756467,5
38:00.0,13.5,2012-10-05 03:38:00 UTC,-73.95453,40.789677,-73.909952,40.810797,5
26:00.0,6.9,2009-06-10 11:26:00 UTC,-74.009192,40.730425,-74.006218,40.749918,1
07:01.0,5.3,2009-12-13 21:07:01 UTC,-73.983322,40.771308,-73.996418,40.749174,1
09:16.0,3.5,2015-02-28 04:09:16 UTC,-73.951828,40.77781296,-73.9562912,40.77165222,2
35:53.0,7.7,2011-11-03 01:35:53 UTC,-73.9839,40.6807,-73.9849,40.6969,0
31:19.0,19,2014-02-01 00:31:19 UTC,-73.99119,40.760626,-74.014068,40.702546,1
24:12.0,7.1,2009-01-23 17:24:12 UTC,-73.992682,40.743083,-73.984244,40.754718,1
30:53.0,4.5,2010-01-30 10:30:53 UTC,-73.94634,40.779814,-73.948196,40.774613,1
01:01.0,7.7,2012-04-26 18:01:01 UTC,-74.00211,40.729775,-74.002897,40.749717,1
22:25.0,8,2015-06-01 07:22:25 UTC,-73.95848083,40.76428986,-73.97348022,40.75128937,1
43:53.0,8.1,2009-07-27 12:43:53 UTC,-73.979423,40.747195,-73.984613,40.753948,1
59:59.0,22.9,2011-11-27 14:59:59 UTC,-73.993063,40.757694,-73.927134,40.863821,1
31:00.0,6.5,2012-10-05 08:31:00 UTC,-73.964907,40.764022,-73.97451,40.755967,1
27:32.0,34.45,2009-01-08 13:27:32 UTC,-73.863082,40.769286,-73.981586,40.764605,4
42:00.0,12.9,2010-01-14 10:42:00 UTC,-73.969318,40.799497,-73.971702,40.757355,2
21:00.0,5.7,2011-02-04 23:21:00 UTC,-73.998742,40.734098,-73.986042,40.726705,2
19:12.0,11.3,2011-09-02 20:19:12 UTC,-73.992997,40.728191,-73.992976,40.758605,1
42:33.0,34.67,2009-08-05 12:42:33 UTC,-73.862794,40.769007,-73.981171,40.765523,2
46:00.0,6.5,2010-10-16 20:46:00 UTC,-73.984585,40.757723,-73.98035,40.743453,1
15:17.0,49.8,2011-07-05 12:15:17 UTC,-73.77689,40.646146,-73.971781,40.763226,2
38:00.0,3.7,2009-08-18 06:38:00 UTC,-73.994877,40.750185,-74.0038,40.752452,5
39:59.0,7.7,2010-08-23 07:39:59 UTC,-73.977455,40.751793,-73.990786,40.754314,1
43:52.0,22,2013-04-16 19:43:52 UTC,-73.978583,40.787789,-73.994369,40.719762,1
32:00.0,19,2013-12-28 22:32:00 UTC,-73.966035,40.768282,-73.98294,40.758712,2
17:07.0,37.83,2015-02-20 15:17:07 UTC,-73.87300873,40.77413177,-73.96777344,40.76205063,5
31:48.0,49.57,2009-10-17 16:31:48 UTC,-73.790216,40.643671,-73.986471,40.743224,2
57:54.0,4.5,2009-10-18 22:57:54 UTC,-73.994144,40.750853,-73.98711,40.760734,1
11:20.0,5.7,2010-04-24 15:11:20 UTC,-74.001367,40.73097,-73.986632,40.729696,1
19:40.0,13.3,2012-05-11 23:19:40 UTC,-73.967903,40.76279,-73.950934,40.723944,1
30:00.0,5,2014-03-05 22:30:00 UTC,-73.950713,40.771445,-73.960463,40.772242,1
24:14.0,11.5,2014-03-23 10:24:14 UTC,-73.980387,40.751261,-73.986933,40.779329,1
56:08.0,10,2015-02-18 21:56:08 UTC,-74.0002594,40.74282074,-73.98942566,40.72314835,1
32:49.0,13.5,2015-05-05 18:32:49 UTC,-73.9783783,40.74490356,-73.98176575,40.76167297,2
34:12.0,10.9,2009-12-26 21:34:12 UTC,-73.973288,40.763909,-73.976983,40.726602,2
05:00.0,22.1,2010-09-23 19:05:00 UTC,-73.864047,40.769825,-73.90013,40.739798,4
25:43.0,8,2013-09-04 09:25:43 UTC,-73.987233,40.720412,-73.982386,40.735291,2
33:00.0,16.5,2009-05-27 12:33:00 UTC,-73.975172,40.792552,-73.993565,40.747328,1
23:13.0,8.5,2011-02-24 19:23:13 UTC,-73.963658,40.80812,-73.939073,40.805013,1
14:00.0,11.5,2013-02-08 15:14:00 UTC,-74.008748,40.719257,-74.002932,40.759487,2
32:00.0,7,2013-05-15 16:32:00 UTC,-73.99609,40.732937,-73.997375,40.746837,2
08:51.0,30.9,2011-04-27 08:08:51 UTC,-73.87328,40.774028,-73.974119,40.750064,3
31:00.0,7,2013-02-15 16:31:00 UTC,-73.980635,40.74187,-73.974802,40.742047,1
11:00.0,6,2013-09-10 10:11:00 UTC,-73.98732,40.73356,-73.99696,40.723972,1
03:00.0,13.5,2014-01-12 20:03:00 UTC,-73.96341,40.777545,-74.00304,40.73431,1
26:00.0,15.5,2014-11-30 14:26:00 UTC,-73.991485,40.755617,-73.950627,40.785732,1
